Order_id,Order_date,Order_Priority,Order_Quantity,Sales,Ship_Mode,Shipping_Cost,Product_id,Customer_id
1000032547,2022-2-1,Not Specified,4,53.12,Regular Air,8.65,100000000000002180,10000000000000005482
1000032548,2022-11-1,High,37,1878.09,Express Air,5.83,100000000000002181,10000000000000005483
1000032549,2022-3-1,High,40,318.84,Delivery Truck,51.94,100000000000002182,10000000000000005484
1000032550,2024-2-1,High,40,153.19,Regular Air,19.99,100000000000002183,10000000000000005485
1000032551,2023-10-1,High,36,17317.75,Regular Air,4.23,100000000000002184,10000000000000005486
1000032552,2026-2-1,Not Specified,31,172.55,Regular Air,1.3,100000000000002185,10000000000000005487
1000032553,2023-2-1,Medium,37,217.65,Regular Air,14.48,100000000000002186,10000000000000005488
1000032554,2021-8-1,Medium,39,901.25,Express Air,5.03,100000000000002187,10000000000000005489
1000032555,2023-1-1,High,7,114.20,Delivery Truck,66.67,100000000000002188,10000000000000005490
1000032556,2024-5-1,Medium,27,840.87,Regular Air,8.55,100000000000002189,10000000000000005491
1000032557,2024-4-1,Medium,29,328.94,Regular Air,13.99,100000000000002190,10000000000000005492
1000032558,2026-11-1,Medium,12,1699.68,Express Air,2.5,100000000000002191,10000000000000005493
1000032559,2021-10-1,Critical,50,998.58,Regular Air,2.5,100000000000002192,10000000000000005494
1000032560,2021-6-1,Critical,46,2218.09,Regular Air,19.99,100000000000002193,10000000000000005495
1000032561,2024-5-1,Critical,41,769.21,Express Air,1.99,100000000000002194,10000000000000005496
1000032562,2022-2-1,Critical,1,46.98,Regular Air,5.4,100000000000002195,10000000000000005497
1000032563,2022-7-1,High,30,10579.57,Regular Air,8.99,100000000000002196,10000000000000005498
1000032564,2023-7-1,Medium,47,2102.52,Regular Air,11.63,100000000000002197,10000000000000005499
1000032565,2023-8-1,Medium,7,1529.28,Regular Air,1.39,100000000000002198,10000000000000005500
1000032566,2021-4-1,Medium,45,295.95,Express Air,7.37,100000000000002199,10000000000000005501
1000032567,2026-7-1,High,22,743.98,Regular Air,8.65,100000000000002200,10000000000000005502
1000032568,2026-2-1,Not Specified,38,178.67,Regular Air,5.01,100000000000002201,10000000000000005503
1000032569,2024-10-1,Critical,18,9468.64,Express Air,1,100000000000002202,10000000000000005504
1000032570,2023-9-1,Not Specified,24,1174.17,Regular Air,16.87,100000000000002203,10000000000000005505
1000032571,2021-8-1,Not Specified,25,905.22,Express Air,7.69,100000000000002204,10000000000000005506
1000032572,2022-7-1,High,50,14893.33,Regular Air,11.15,100000000000002205,10000000000000005507
1000032573,2023-8-1,Critical,12,1426.05,Regular Air,4.71,100000000000002206,10000000000000005508
1000032574,2024-5-1,Critical,34,830.39,Express Air,1.99,100000000000002207,10000000000000005509
1000032575,2023-12-1,Not Specified,27,388.38,Regular Air,4.98,100000000000002208,10000000000000005510
1000032576,2024-3-1,Not Specified,26,30740.73,Express Air,8.19,100000000000002209,10000000000000005511
1000032577,2022-7-1,Low,43,10845.08,Regular Air,8.99,100000000000002210,10000000000000005512
1000032578,2021-3-1,Low,24,120.97,Regular Air,35,100000000000002211,10000000000000005513
1000032579,2025-11-1,Medium,15,3304.43,Express Air,6.38,100000000000002212,10000000000000005514
1000032580,2025-2-1,Not Specified,33,186.78,Delivery Truck,48.26,100000000000002213,10000000000000005515
1000032581,2023-11-1,Low,31,3376.11,Regular Air,1.99,100000000000002214,10000000000000005516
1000032582,2024-11-1,Low,32,444.50,Express Air,10.75,100000000000002215,10000000000000005517
1000032583,2021-12-1,Critical,26,488.28,Express Air,49,100000000000002216,10000000000000005518
1000032584,2025-3-1,Low,33,264.59,Regular Air,1.99,100000000000002217,10000000000000005519
1000032585,2021-4-1,Critical,42,290.90,Regular Air,8.99,100000000000002218,10000000000000005520
1000032586,2026-3-1,Low,28,236.32,Regular Air,5.15,100000000000002219,10000000000000005521
1000032587,2023-6-1,Low,14,665.88,Regular Air,1.99,100000000000002220,10000000000000005522
1000032588,2022-1-1,Low,3,42.31,Regular Air,24.49,100000000000002221,10000000000000005523
1000032589,2025-7-1,High,17,2465.48,Express Air,1.49,100000000000002222,10000000000000005524
1000032590,2023-1-1,High,5,114.78,Regular Air,9.83,100000000000002223,10000000000000005525
1000032591,2026-6-1,Medium,26,507.87,Regular Air,5.99,100000000000002224,10000000000000005526
1000032592,2023-12-1,Not Specified,46,400.35,Regular Air,1,100000000000002225,10000000000000005527
1000032593,2025-2-1,Not Specified,6,211.04,Regular Air,19.99,100000000000002226,10000000000000005528
1000032594,2026-1-1,Not Specified,2,84.59,Regular Air,7.01,100000000000002227,10000000000000005529
1000032595,2021-12-1,Not Specified,31,472.71,Delivery Truck,58.92,100000000000002228,10000000000000005530
1000032596,2022-7-1,Not Specified,35,12623.00,Regular Air,0.94,100000000000002229,10000000000000005531
1000032597,2025-2-1,Medium,25,188.83,Regular Air,0.5,100000000000002230,10000000000000005532
1000032598,2023-5-1,Medium,19,601.21,Delivery Truck,45.7,100000000000002231,10000000000000005533
1000032599,2024-9-1,Not Specified,30,6759.40,Regular Air,8.8,100000000000002232,10000000000000005534
1000032600,2024-1-1,High,4,148.69,Regular Air,4.98,100000000000002233,10000000000000005535
1000032601,2026-2-1,High,32,172.23,Express Air,5.01,100000000000002234,10000000000000005536
1000032602,2025-3-1,Medium,11,266.44,Regular Air,1.38,100000000000002235,10000000000000005537
1000032603,2022-11-1,High,20,1857.34,Express Air,5.5,100000000000002236,10000000000000005538
1000032604,2022-1-1,Medium,8,41.83,Regular Air,12.9,100000000000002237,10000000000000005539
1000032605,2026-1-1,Low,16,84.33,Regular Air,1.39,100000000000002238,10000000000000005540
1000032606,2026-1-1,Low,39,71.27,Regular Air,8.09,100000000000002239,10000000000000005541
1000032607,2022-7-1,Low,24,10923.08,Regular Air,3.3,100000000000002240,10000000000000005542
1000032608,2023-2-1,Low,40,223.91,Regular Air,1.25,100000000000002241,10000000000000005543
1000032609,2026-3-1,High,50,239.21,Regular Air,2.99,100000000000002242,10000000000000005544
1000032610,2026-12-1,High,49,516.68,Regular Air,19.99,100000000000002243,10000000000000005545
1000032611,2024-3-1,Low,46,279.89,Delivery Truck,43.32,100000000000002244,10000000000000005546
1000032612,2023-1-1,Not Specified,14,100.51,Regular Air,5.09,100000000000002245,10000000000000005547
1000032613,2023-7-1,Not Specified,24,2108.46,Regular Air,0.7,100000000000002246,10000000000000005548
1000032614,2023-12-1,Not Specified,47,378.52,Regular Air,0.7,100000000000002247,10000000000000005549
1000032615,2024-10-1,Not Specified,42,9078.19,Express Air,19.99,100000000000002248,10000000000000005550
1000032616,2026-11-1,Medium,41,1642.44,Regular Air,5.01,100000000000002249,10000000000000005551
1000032617,2026-2-1,Medium,43,181.76,Regular Air,19.99,100000000000002250,10000000000000005552
1000032618,2024-11-1,Medium,39,432.26,Regular Air,8.4,100000000000002251,10000000000000005553
1000032619,2021-8-1,Not Specified,22,884.45,Delivery Truck,46.2,100000000000002252,10000000000000005554
1000032620,2021-3-1,High,40,124.30,Express Air,6.22,100000000000002253,10000000000000005555
1000032621,2023-11-1,High,21,3415.25,Regular Air,4.2,100000000000002254,10000000000000005556
1000032622,2021-11-1,Medium,21,590.43,Regular Air,5.99,100000000000002255,10000000000000005557
1000032623,2026-3-1,Not Specified,47,257.67,Express Air,1.99,100000000000002256,10000000000000005558
1000032624,2026-2-1,Not Specified,16,178.31,Regular Air,19.99,100000000000002257,10000000000000005559
1000032625,2022-4-1,Not Specified,9,354.18,Regular Air,8.08,100000000000002258,10000000000000005560
1000032626,2026-5-1,High,26,368.48,Regular Air,4.42,100000000000002259,10000000000000005561
1000032627,2021-5-1,High,22,342.22,Delivery Truck,110.2,100000000000002260,10000000000000005562
1000032628,2021-2-1,Not Specified,1,21.97,Regular Air,1.99,100000000000002261,10000000000000005563
1000032629,2022-3-1,Low,33,323.22,Regular Air,2.79,100000000000002262,10000000000000005564
1000032630,2024-9-1,High,37,6939.76,Regular Air,6.89,100000000000002263,10000000000000005565
1000032631,2021-12-1,High,48,475.22,Regular Air,0.5,100000000000001001,10000000000000005566
1000032632,2021-11-1,High,31,589.35,Regular Air,13.04,100000000000001002,10000000000000005567
1000032633,2025-11-1,Medium,21,3346.86,Regular Air,0.7,100000000000001003,10000000000000005568
1000032634,2025-12-1,Medium,32,935.58,Regular Air,1.39,100000000000001004,10000000000000005569
1000032635,2024-10-1,High,36,8706.74,Delivery Truck,26,100000000000001005,10000000000000005570
1000032636,2025-9-1,High,42,4845.46,Delivery Truck,64.59,100000000000001006,10000000000000005571
1000032637,2023-10-1,Critical,26,21103.04,Delivery Truck,30,100000000000001007,10000000000000005572
1000032638,2021-10-1,Critical,47,1034.27,Regular Air,8.22,100000000000001008,10000000000000005573
1000032639,2026-11-1,Not Specified,9,1759.28,Regular Air,4.82,100000000000001009,10000000000000005574
1000032640,2026-11-1,Not Specified,44,1755.04,Delivery Truck,53.03,100000000000001010,10000000000000005575
1000032641,2025-7-1,Not Specified,29,2540.98,Delivery Truck,61.76,100000000000001011,10000000000000005576
1000032642,2021-2-1,High,1,33.51,Regular Air,4.62,100000000000001012,10000000000000005577
1000032643,2023-7-1,Low,10,2072.34,Delivery Truck,30,100000000000001013,10000000000000005578
1000032644,2022-7-1,Medium,27,13691.35,Express Air,5.01,100000000000001014,10000000000000005579
1000032645,2025-4-1,Medium,6,633.61,Express Air,1.02,100000000000001015,10000000000000005580
1000032646,2023-7-1,Critical,23,2106.19,Regular Air,9.68,100000000000001016,10000000000000005581
1000032647,2022-2-1,Critical,16,58.71,Express Air,5.1,100000000000001017,10000000000000005582
1000032648,2021-10-1,Medium,28,995.67,Regular Air,10.25,100000000000001018,10000000000000005583
1000032649,2025-2-1,Not Specified,1,198.52,Regular Air,7.18,100000000000001019,10000000000000005584
1000032650,2022-11-1,Not Specified,34,1787.22,Regular Air,3,100000000000001020,10000000000000005585
1000032651,2023-8-1,High,23,5769.23,Regular Air,6.79,100000000000001021,10000000000000005586
1000032652,2025-12-1,Critical,24,939.27,Regular Air,18.13,100000000000001022,10000000000000005587
1000032653,2023-1-1,Medium,17,109.12,Regular Air,6.05,100000000000001023,10000000000000005588
1000032654,2022-9-1,Medium,31,6324.87,Regular Air,0.97,100000000000001024,10000000000000005589
1000032655,2021-3-1,Low,11,120.19,Regular Air,15.1,100000000000001025,10000000000000005590
1000032656,2026-2-1,Critical,19,174.61,Express Air,17.08,100000000000001026,10000000000000005591
1000032657,2026-3-1,High,31,259.26,Regular Air,19.99,100000000000001027,10000000000000005592
1000032658,2023-8-1,Critical,40,5710.21,Regular Air,4,100000000000001028,10000000000000005593
1000032659,2024-6-1,Critical,30,1084.73,Express Air,5,100000000000001029,10000000000000005594
1000032660,2022-7-1,Not Specified,36,10524.16,Regular Air,19.99,100000000000001030,10000000000000005595
1000032661,2022-2-1,High,32,48.09,Regular Air,2.15,100000000000001031,10000000000000005596
1000032662,2022-7-1,Low,42,15896.75,Regular Air,1.82,100000000000001032,10000000000000005597
1000032663,2025-2-1,Critical,13,205.42,Regular Air,7.44,100000000000001033,10000000000000005598
1000032664,2024-5-1,Critical,5,803.27,Regular Air,8.74,100000000000001034,10000000000000005599
1000032665,2021-5-1,Critical,30,346.79,Express Air,35,100000000000001035,10000000000000005600
1000032666,2022-1-1,Low,6,36.99,Regular Air,19.99,100000000000001036,10000000000000005601
1000032667,2024-1-1,Not Specified,46,135.97,Regular Air,5.74,100000000000001037,10000000000000005602
1000032668,2022-1-1,Not Specified,14,39.36,Regular Air,3.3,100000000000001038,10000000000000005603
1000032669,2022-11-1,Critical,33,1896.84,Delivery Truck,99,100000000000001039,10000000000000005604
1000032670,2026-11-1,Low,47,1690.35,Regular Air,5.26,100000000000001040,10000000000000005605
1000032671,2022-8-1,Low,9,3107.95,Regular Air,5.4,100000000000001041,10000000000000005606
1000032672,2023-11-1,Not Specified,27,3857.16,Regular Air,24.49,100000000000001042,10000000000000005607
1000032673,2023-12-1,Not Specified,37,413.89,Delivery Truck,12.06,100000000000001043,10000000000000005608
1000032674,2026-11-1,Low,8,1695.17,Regular Air,1.99,100000000000001044,10000000000000005609
1000032675,2024-4-1,Low,29,335.69,Regular Air,1.39,100000000000001045,10000000000000005610
1000032676,2024-2-1,Critical,31,155.98,Regular Air,5.03,100000000000001046,10000000000000005611
1000032677,2023-10-1,High,48,18436.37,Regular Air,3.99,100000000000001047,10000000000000005612
1000032678,2023-1-1,High,20,108.81,Delivery Truck,14.19,100000000000001048,10000000000000005613
1000032679,2023-11-1,High,41,3623.20,Regular Air,4.93,100000000000001049,10000000000000005614
1000032680,2021-2-1,Medium,4,27.22,Regular Air,1.49,100000000000001050,10000000000000005615
1000032681,2023-7-1,Critical,30,1956.10,Regular Air,4.5,100000000000001051,10000000000000005616
1000032682,2025-12-1,Medium,16,982.73,Express Air,5.83,100000000000001052,10000000000000005617
1000032683,2024-8-1,Medium,30,4593.05,Regular Air,5.12,100000000000001053,10000000000000005618
1000032684,2024-10-1,Critical,45,8873.33,Regular Air,10.55,100000000000001054,10000000000000005619
1000032685,2023-12-1,Critical,50,405.74,Regular Air,2.99,100000000000001055,10000000000000005620
1000032686,2023-8-1,Critical,29,5426.30,Regular Air,5.6,100000000000001056,10000000000000005621
1000032687,2022-11-1,Not Specified,33,1861.87,Regular Air,19.99,100000000000001057,10000000000000005622
1000032688,2025-12-1,Not Specified,6,981.38,Express Air,6.93,100000000000001058,10000000000000005623
1000032689,2023-2-1,Critical,41,231.29,Regular Air,4.8,100000000000001059,10000000000000005624
1000032690,2022-8-1,Critical,22,3059.10,Regular Air,5.09,100000000000001060,10000000000000005625
1000032691,2025-4-1,Medium,7,646.75,Regular Air,6.75,100000000000001061,10000000000000005626
1000032692,2023-11-1,Low,15,3558.55,Regular Air,4,100000000000001062,10000000000000005627
1000032693,2023-1-1,Not Specified,39,112.86,Regular Air,0.49,100000000000001063,10000000000000005628
1000032694,2023-10-1,Not Specified,37,18927.20,Express Air,2.04,100000000000001064,10000000000000005629
1000032695,2023-9-1,High,16,1186.10,Regular Air,19.99,100000000000001065,10000000000000005630
1000032696,2022-1-1,High,49,117468.23,Regular Air,8.78,100000000000001066,10000000000000005631
1000032697,2023-7-1,High,16,1918.35,Regular Air,3.3,100000000000001067,10000000000000005632
1000032698,2025-9-1,High,14,4799.44,Express Air,4.99,100000000000001068,10000000000000005633
1000032699,2021-10-1,Not Specified,25,1008.32,Regular Air,4.8,100000000000001069,10000000000000005634
1000032700,2023-10-1,Critical,16,25939.70,Regular Air,1.22,100000000000001070,10000000000000005635
1000032701,2023-1-1,High,8,101.93,Regular Air,24.49,100000000000001071,10000000000000005636
1000032702,2024-1-1,Critical,43,137.87,Regular Air,5.74,100000000000001072,10000000000000005637
1000032703,2023-12-1,Low,41,378.73,Regular Air,1.71,100000000000001073,10000000000000005638
1000032704,2021-10-1,Critical,27,1049.74,Express Air,0.5,100000000000001074,10000000000000005639
1000032705,2023-10-1,Medium,31,25026.96,Regular Air,0.94,100000000000001075,10000000000000005640
1000032706,2022-8-1,Critical,32,3053.36,Regular Air,5.01,100000000000001076,10000000000000005641
1000032707,2026-3-1,Low,24,235.45,Regular Air,6.92,100000000000001077,10000000000000005642
1000032708,2021-10-1,Low,35,1043.89,Regular Air,3.3,100000000000001078,10000000000000005643
1000032709,2023-8-1,Low,31,1529.04,Regular Air,5,100000000000001079,10000000000000005644
1000032710,2021-2-1,Medium,1,32.10,Delivery Truck,30,100000000000001080,10000000000000005645
1000032711,2026-1-1,Low,28,63.35,Regular Air,6.5,100000000000001081,10000000000000005646
1000032712,2024-2-1,Medium,45,153.43,Regular Air,7.18,100000000000001082,10000000000000005647
1000032713,2022-6-1,Medium,23,1622.18,Regular Air,5.97,100000000000001083,10000000000000005648
1000032714,2025-7-1,Not Specified,33,2648.69,Regular Air,2.99,100000000000001084,10000000000000005649
1000032715,2023-8-1,Not Specified,30,1398.83,Express Air,6.2,100000000000001085,10000000000000005650
1000032716,2024-12-1,Critical,42,2353.80,Express Air,4.32,100000000000001086,10000000000000005651
1000032717,2024-12-1,Critical,29,2402.51,Regular Air,6.5,100000000000001087,10000000000000005652
1000032718,2025-2-1,Critical,43,210.57,Regular Air,2.4,100000000000001088,10000000000000005653
