Order ID,Order_date,Order_Priority,Forecast Order Quantity,Ship_Mode,Shipping_Cost,Product_id,Customer_id
1000057740,2024-1-1,Low,24,Regular Air,5.03,100000000000001162,10000000000000010240
1000057741,2023-8-1,Low,34,Regular Air,0.7,100000000000001163,10000000000000010241
1000057742,2023-8-1,Not Specified,27,Regular Air,1.99,100000000000001164,10000000000000010242
1000057743,2023-1-1,Not Specified,46,Regular Air,2.5,100000000000001165,10000000000000010243
1000057744,2025-2-1,Not Specified,3,Express Air,1.1,100000000000001166,10000000000000010244
1000057745,2023-12-1,Critical,12,Regular Air,0.8,100000000000001167,10000000000000010245
1000057746,2022-7-1,Not Specified,44,Regular Air,7.96,100000000000001168,10000000000000010246
1000057747,2022-2-1,High,2,Regular Air,8.4,100000000000001169,10000000000000010247
1000057748,2023-2-1,Critical,13,Regular Air,5.72,100000000000001170,10000000000000010248
1000057749,2026-3-1,Critical,23,Regular Air,1.71,100000000000001171,10000000000000010249
1000057750,2025-4-1,Critical,2,Regular Air,1.99,100000000000001172,10000000000000010250
1000057751,2026-3-1,Critical,12,Express Air,0.5,100000000000001173,10000000000000010251
1000057752,2023-4-1,Critical,6,Regular Air,35,100000000000001174,10000000000000010252
1000057753,2023-5-1,Critical,23,Express Air,6.16,100000000000001175,10000000000000010253
1000057754,2023-11-1,Critical,14,Regular Air,4.95,100000000000001176,10000000000000010254
1000057755,2024-11-1,High,51,Regular Air,5.22,100000000000001177,10000000000000010255
1000057756,2024-9-1,Not Specified,4,Regular Air,5,100000000000001178,10000000000000010256
1000057757,2025-11-1,Not Specified,6,Regular Air,8.99,100000000000001179,10000000000000010257
1000057758,2024-11-1,Medium,43,Regular Air,3.37,100000000000001180,10000000000000010258
1000057759,2023-8-1,High,37,Regular Air,4.82,100000000000001181,10000000000000010259
1000057760,2024-1-1,High,20,Express Air,8.99,100000000000001182,10000000000000010260
1000057761,2024-1-1,High,4,Express Air,0.99,100000000000001183,10000000000000010261
1000057762,2024-10-1,Critical,44,Regular Air,24.49,100000000000001184,10000000000000010262
1000057763,2026-1-1,High,38,Regular Air,2.99,100000000000001185,10000000000000010263
1000057764,2023-2-1,Not Specified,49,Regular Air,6.46,100000000000001186,10000000000000010264
1000057765,2022-1-1,Not Specified,17,Regular Air,0.49,100000000000001187,10000000000000010265
1000057766,2023-9-1,Critical,39,Delivery Truck,30,100000000000001188,10000000000000010266
1000057767,2021-9-1,Low,24,Regular Air,4,100000000000001189,10000000000000010267
1000057768,2022-2-1,High,33,Regular Air,7.01,100000000000001190,10000000000000010268
1000057769,2025-2-1,High,3,Regular Air,20.79,100000000000001191,10000000000000010269
1000057770,2023-1-1,High,19,Regular Air,5.99,100000000000001192,10000000000000010270
1000057771,2025-2-1,Low,49,Regular Air,11.25,100000000000001193,10000000000000010271
1000057772,2025-3-1,Critical,26,Regular Air,0.99,100000000000001194,10000000000000010272
1000057773,2024-10-1,Critical,21,Regular Air,1.32,100000000000001195,10000000000000010273
1000057774,2023-8-1,Critical,13,Regular Air,1.99,100000000000001196,10000000000000010274
1000057775,2025-12-1,Medium,21,Regular Air,4.93,100000000000001197,10000000000000010275
1000057776,2024-5-1,Low,32,Regular Air,5,100000000000001198,10000000000000010276
1000057777,2025-2-1,Medium,25,Regular Air,1.34,100000000000001199,10000000000000010277
1000057778,2022-1-1,Medium,37,Regular Air,10.68,100000000000001200,10000000000000010278
1000057779,2026-1-1,High,28,Regular Air,5.76,100000000000001201,10000000000000010279
1000057780,2026-3-1,Medium,38,Regular Air,4.39,100000000000001202,10000000000000010280
1000057781,2022-8-1,Medium,46,Regular Air,8.99,100000000000001203,10000000000000010281
1000057782,2022-11-1,Medium,45,Delivery Truck,74.35,100000000000001204,10000000000000010282
1000057783,2026-5-1,Medium,4,Regular Air,5.46,100000000000001205,10000000000000010283
1000057784,2026-3-1,Critical,45,Regular Air,1.99,100000000000001206,10000000000000010284
1000057785,2022-2-1,High,45,Regular Air,2.99,100000000000001207,10000000000000010285
1000057786,2024-3-1,Low,3,Regular Air,2.87,100000000000001208,10000000000000010286
1000057787,2025-4-1,Low,10,Regular Air,19.99,100000000000001209,10000000000000010287
1000057788,2023-4-1,Critical,6,Delivery Truck,30,100000000000001210,10000000000000010288
1000057789,2023-2-1,Medium,20,Regular Air,8.08,100000000000001211,10000000000000010289
1000057790,2021-4-1,Medium,14,Delivery Truck,26,100000000000001212,10000000000000010290
1000057791,2025-2-1,Medium,15,Regular Air,4.86,100000000000001213,10000000000000010291
1000057792,2024-11-1,Not Specified,10,Regular Air,0.99,100000000000001214,10000000000000010292
1000057793,2025-1-1,Critical,31,Regular Air,5.99,100000000000001215,10000000000000010293
1000057794,2022-8-1,Medium,25,Delivery Truck,26,100000000000001216,10000000000000010294
1000057795,2022-7-1,Medium,37,Express Air,6.97,100000000000001217,10000000000000010295
1000057796,2024-8-1,Not Specified,17,Regular Air,5.13,100000000000001218,10000000000000010296
1000057797,2022-11-1,Low,47,Regular Air,22.24,100000000000001219,10000000000000010297
1000057798,2023-8-1,High,40,Delivery Truck,14,100000000000001220,10000000000000010298
1000057799,2026-3-1,Critical,47,Delivery Truck,42,100000000000001221,10000000000000010299
1000057800,2025-6-1,Critical,40,Regular Air,35,100000000000001222,10000000000000010300
1000057801,2026-1-1,High,31,Regular Air,19.99,100000000000001223,10000000000000010301
1000057802,2021-3-1,High,32,Express Air,0.5,100000000000001224,10000000000000010302
1000057803,2024-4-1,High,19,Regular Air,8.59,100000000000001225,10000000000000010303
1000057804,2025-4-1,High,33,Regular Air,5.3,100000000000001226,10000000000000010304
1000057805,2023-12-1,Critical,35,Regular Air,1.39,100000000000001227,10000000000000010305
1000057806,2024-11-1,Critical,20,Regular Air,13.99,100000000000001228,10000000000000010306
1000057807,2021-3-1,Critical,26,Regular Air,7.49,100000000000001229,10000000000000010307
1000057808,2021-6-1,Low,40,Delivery Truck,60,100000000000001230,10000000000000010308
1000057809,2021-10-1,High,30,Regular Air,2.99,100000000000001231,10000000000000010309
1000057810,2024-3-1,Critical,30,Regular Air,7.58,100000000000001232,10000000000000010310
1000057811,2022-2-1,Critical,9,Delivery Truck,14.19,100000000000001233,10000000000000010311
1000057812,2023-7-1,High,16,Regular Air,13.56,100000000000001234,10000000000000010312
1000057813,2026-6-1,High,15,Delivery Truck,35.67,100000000000001235,10000000000000010313
1000057814,2022-7-1,High,25,Regular Air,2.27,100000000000001236,10000000000000010314
1000057815,2024-2-1,Low,3,Delivery Truck,66.27,100000000000001237,10000000000000010315
1000057816,2022-9-1,Not Specified,46,Regular Air,6.05,100000000000001238,10000000000000010316
1000057817,2023-12-1,Medium,34,Regular Air,7.49,100000000000001239,10000000000000010317
1000057818,2023-11-1,Medium,33,Regular Air,0.79,100000000000001240,10000000000000010318
1000057819,2021-2-1,Low,14,Regular Air,2.99,100000000000001241,10000000000000010319
1000057820,2024-8-1,Low,32,Regular Air,5.41,100000000000001242,10000000000000010320
1000057821,2024-8-1,Critical,23,Regular Air,5.44,100000000000001243,10000000000000010321
1000057822,2026-3-1,Critical,39,Regular Air,5.22,100000000000001244,10000000000000010322
1000057823,2026-11-1,Critical,29,Regular Air,7.1,100000000000001245,10000000000000010323
1000057824,2024-10-1,Critical,-1,Regular Air,4.7,100000000000001246,10000000000000010324
1000057825,2026-6-1,Critical,23,Regular Air,4.2,100000000000001247,10000000000000010325
1000057826,2021-12-1,Medium,52,Regular Air,7.98,100000000000001248,10000000000000010326
1000057827,2025-11-1,Medium,50,Regular Air,1.92,100000000000001249,10000000000000010327
1000057828,2023-8-1,Low,23,Delivery Truck,80.2,100000000000001250,10000000000000010328
1000057829,2021-4-1,Critical,26,Regular Air,49,100000000000001251,10000000000000010329
1000057830,2025-9-1,Medium,11,Delivery Truck,46.74,100000000000001252,10000000000000010330
1000057831,2026-7-1,Medium,28,Regular Air,2.99,100000000000001253,10000000000000010331
1000057832,2022-7-1,Low,35,Regular Air,6.5,100000000000001254,10000000000000010332
1000057833,2021-1-1,Critical,12,Regular Air,4.82,100000000000001255,10000000000000010333
1000057834,2024-6-1,Critical,41,Regular Air,24.49,100000000000001256,10000000000000010334
1000057835,2023-12-1,Critical,41,Regular Air,5.29,100000000000001257,10000000000000010335
1000057836,2024-4-1,Medium,40,Regular Air,5.34,100000000000001258,10000000000000010336
1000057837,2025-10-1,Medium,46,Regular Air,0.5,100000000000001259,10000000000000010337
1000057838,2022-2-1,Medium,3,Regular Air,4.81,100000000000001260,10000000000000010338
1000057839,2026-7-1,Medium,39,Regular Air,6.74,100000000000001261,10000000000000010339
1000057840,2023-6-1,Medium,32,Express Air,1.34,100000000000001262,10000000000000010340
1000057841,2021-9-1,Medium,32,Regular Air,0.8,100000000000001263,10000000000000010341
1000057842,2023-1-1,Critical,45,Regular Air,4,100000000000001264,10000000000000010342
1000057843,2021-9-1,Critical,12,Regular Air,3.5,100000000000001265,10000000000000010343
1000057844,2021-2-1,Critical,16,Regular Air,11.64,100000000000001266,10000000000000010344
1000057845,2023-6-1,Not Specified,42,Regular Air,13.66,100000000000001267,10000000000000010345
1000057846,2021-9-1,Not Specified,5,Regular Air,8.99,100000000000001268,10000000000000010346
1000057847,2022-6-1,High,34,Regular Air,6.65,100000000000001269,10000000000000010347
1000057848,2026-3-1,Low,3,Delivery Truck,49,100000000000001270,10000000000000010348
1000057849,2026-1-1,Low,43,Regular Air,6.15,100000000000001271,10000000000000010349
1000057850,2024-6-1,Medium,42,Regular Air,8.22,100000000000001272,10000000000000010350
1000057851,2026-6-1,Medium,45,Delivery Truck,61.76,100000000000001273,10000000000000010351
1000057852,2025-6-1,Low,35,Express Air,0.5,100000000000001274,10000000000000010352
1000057853,2025-4-1,High,36,Regular Air,1.2,100000000000001275,10000000000000010353
1000057854,2025-4-1,Low,32,Regular Air,5.92,100000000000001276,10000000000000010354
1000057855,2023-7-1,High,16,Regular Air,4.17,100000000000001277,10000000000000010355
1000057856,2021-4-1,High,19,Regular Air,12.9,100000000000001278,10000000000000010356
1000057857,2023-2-1,High,36,Delivery Truck,51.94,100000000000001279,10000000000000010357
1000057858,2026-6-1,Not Specified,21,Delivery Truck,14.36,100000000000001280,10000000000000010358
1000057859,2025-1-1,Not Specified,33,Regular Air,0.99,100000000000001281,10000000000000010359
1000057860,2024-8-1,Not Specified,12,Regular Air,5.63,100000000000001282,10000000000000010360
1000057861,2025-4-1,Not Specified,42,Regular Air,2.99,100000000000001283,10000000000000010361
1000057862,2024-1-1,Not Specified,43,Delivery Truck,43.32,100000000000001284,10000000000000010362
1000057863,2022-7-1,Low,36,Regular Air,8.99,100000000000001285,10000000000000010363
1000057864,2023-8-1,Low,35,Delivery Truck,30,100000000000001286,10000000000000010364
1000057865,2021-12-1,High,21,Regular Air,2.58,100000000000001287,10000000000000010365
1000057866,2022-7-1,High,35,Regular Air,8.99,100000000000001288,10000000000000010366
1000057867,2024-11-1,High,16,Regular Air,13.99,100000000000001289,10000000000000010367
1000057868,2022-2-1,Critical,46,Regular Air,5.08,100000000000001290,10000000000000010368
1000057869,2025-12-1,Medium,46,Regular Air,0.5,100000000000001291,10000000000000010369
1000057870,2021-12-1,Medium,49,Express Air,1.3,100000000000001292,10000000000000010370
1000057871,2023-10-1,Low,1,Delivery Truck,51.94,100000000000001293,10000000000000010371
1000057872,2021-8-1,Critical,9,Regular Air,5.99,100000000000001294,10000000000000010372
1000057873,2025-3-1,Critical,50,Express Air,4,100000000000001295,10000000000000010373
1000057874,2023-6-1,Critical,49,Regular Air,8.99,100000000000001296,10000000000000010374
1000057875,2025-3-1,High,22,Regular Air,0.5,100000000000001297,10000000000000010375
1000057876,2021-9-1,Low,30,Delivery Truck,49,100000000000001298,10000000000000010376
1000057877,2023-11-1,Low,43,Regular Air,8.29,100000000000001299,10000000000000010377
1000057878,2023-9-1,Not Specified,48,Regular Air,3.5,100000000000001300,10000000000000010378
1000057879,2023-12-1,Not Specified,6,Regular Air,5.08,100000000000001301,10000000000000010379
1000057880,2021-2-1,Not Specified,29,Delivery Truck,14.7,100000000000001302,10000000000000010380
1000057881,2024-8-1,Not Specified,10,Regular Air,4.77,100000000000001303,10000000000000010381
1000057882,2026-1-1,Not Specified,33,Regular Air,1.1,100000000000001304,10000000000000010382
1000057883,2023-1-1,Not Specified,5,Regular Air,3.6,100000000000001305,10000000000000010383
1000057884,2026-1-1,Low,47,Delivery Truck,45.7,100000000000001306,10000000000000010384
1000057885,2022-1-1,High,6,Express Air,1.99,100000000000001307,10000000000000010385
1000057886,2023-10-1,Low,41,Regular Air,3.99,100000000000001308,10000000000000010386
1000057887,2023-8-1,Medium,42,Regular Air,1.49,100000000000001309,10000000000000010387
1000057888,2023-8-1,Critical,45,Regular Air,2.01,100000000000001310,10000000000000010388
1000057889,2026-3-1,Low,30,Regular Air,13.99,100000000000001311,10000000000000010389
1000057890,2025-2-1,Critical,40,Regular Air,1.6,100000000000001312,10000000000000010390
1000057891,2023-11-1,Critical,12,Express Air,3.5,100000000000001313,10000000000000010391
1000057892,2023-1-1,Critical,15,Regular Air,6.05,100000000000001314,10000000000000010392
1000057893,2023-10-1,Medium,22,Regular Air,2.5,100000000000001315,10000000000000010393
1000057894,2022-9-1,Low,17,Regular Air,14.72,100000000000001316,10000000000000010394
1000057895,2023-7-1,High,51,Delivery Truck,14.7,100000000000001317,10000000000000010395
1000057896,2024-10-1,Medium,34,Regular Air,1.25,100000000000001318,10000000000000010396
1000057897,2025-4-1,Medium,31,Regular Air,8.08,100000000000001319,10000000000000010397
1000057898,2026-5-1,Critical,13,Regular Air,7.87,100000000000001320,10000000000000010398
1000057899,2023-8-1,Critical,42,Regular Air,0.88,100000000000001321,10000000000000010399
1000057900,2025-11-1,Low,33,Regular Air,5.59,100000000000001322,10000000000000010400
1000057901,2024-1-1,Medium,7,Regular Air,52.2,100000000000001323,10000000000000010401
1000057902,2023-8-1,Medium,35,Regular Air,5.01,100000000000001324,10000000000000010402
1000057903,2021-2-1,High,7,Regular Air,0.99,100000000000001325,10000000000000010403
1000057904,2022-8-1,High,15,Delivery Truck,44.55,100000000000001326,10000000000000010404
1000057905,2024-2-1,Low,41,Regular Air,12.98,100000000000001327,10000000000000010405
1000057906,2023-1-1,Low,52,Regular Air,6.05,100000000000001328,10000000000000010406
1000057907,2023-12-1,Low,17,Delivery Truck,55.3,100000000000001329,10000000000000010407
1000057908,2023-1-1,Low,27,Regular Air,8.19,100000000000001330,10000000000000010408
1000057909,2026-1-1,Low,29,Regular Air,3.37,100000000000001331,10000000000000010409
1000057910,2025-3-1,Not Specified,44,Delivery Truck,23.76,100000000000001332,10000000000000010410
1000057911,2026-1-1,Not Specified,40,Delivery Truck,16.06,100000000000001333,10000000000000010411
1000057912,2024-11-1,Not Specified,20,Regular Air,0.7,100000000000001334,10000000000000010412
1000057913,2025-3-1,High,7,Delivery Truck,49,100000000000001335,10000000000000010413
1000057914,2023-11-1,Not Specified,40,Regular Air,2.27,100000000000001336,10000000000000010414
1000057915,2025-10-1,Medium,6,Regular Air,1.71,100000000000001337,10000000000000010415
1000057916,2025-4-1,Medium,10,Regular Air,5.15,100000000000001338,10000000000000010416
1000057917,2021-12-1,Medium,24,Express Air,0.85,100000000000001339,10000000000000010417
1000057918,2023-8-1,Medium,20,Regular Air,7.95,100000000000001340,10000000000000010418
1000057919,2025-9-1,Not Specified,4,Regular Air,2.99,100000000000001341,10000000000000010419
